geo,geoCode,date,polCode,polName,level,flag
US - Louisiana,US_LA,2020-03-16,C7,Restrictions on internal movement,1,1
US - Louisiana,US_LA,2020-01-01,C8,International travel controls,0,NA
US - Louisiana,US_LA,2020-02-02,C8,International travel controls,2,NA
US - Louisiana,US_LA,2020-03-02,C8,International travel controls,3,NA
US - Louisiana,US_LA,2020-01-01,H1,Public information campaigns,0,NA
US - Louisiana,US_LA,2020-03-10,H1,Public information campaigns,1,0
US - Louisiana,US_LA,2020-03-12,H1,Public information campaigns,2,1
US - Louisiana,US_LA,2020-01-01,H2,Testing policy,0,NA
US - Louisiana,US_LA,2020-01-21,H2,Testing policy,1,NA
US - Louisiana,US_LA,2020-05-29,H2,Testing policy,2,NA
US - Louisiana,US_LA,2020-01-01,H3,Contact tracing,0,NA
US - Louisiana,US_LA,2020-01-21,H3,Contact tracing,1,NA
US - Maine,US_ME,2020-01-01,C1,School closing,0,NA
US - Maine,US_ME,2020-03-13,C1,School closing,1,1
US - Maine,US_ME,2020-03-23,C1,School closing,2,1
US - Maine,US_ME,2020-03-25,C1,School closing,3,0
US - Maine,US_ME,2020-04-02,C1,School closing,3,1
US - Maine,US_ME,2020-08-30,C1,School closing,2,1
US - Maine,US_ME,2020-01-01,C2,Workplace closing,0,NA
US - Maine,US_ME,2020-03-12,C2,Workplace closing,1,1
US - Maine,US_ME,2020-03-25,C2,Workplace closing,3,1
US - Maine,US_ME,2020-05-01,C2,Workplace closing,2,1
US - Maine,US_ME,2020-01-01,C3,Cancel public events,0,NA
US - Maine,US_ME,2020-03-12,C3,Cancel public events,1,1
US - Maine,US_ME,2020-03-15,C3,Cancel public events,2,1
US - Maine,US_ME,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Maine,US_ME,2020-03-15,C4,Restrictions on gatherings,4,1
US - Maine,US_ME,2020-05-31,C4,Restrictions on gatherings,3,1
US - Maine,US_ME,2020-01-01,C5,Close public transport,0,NA
US - Maine,US_ME,2020-03-25,C5,Close public transport,2,0
US - Maine,US_ME,2020-04-02,C5,Close public transport,2,1
US - Maine,US_ME,2020-01-01,C6,Stay at home requirements,0,NA
US - Maine,US_ME,2020-03-25,C6,Stay at home requirements,2,0
US - Maine,US_ME,2020-04-02,C6,Stay at home requirements,2,1
US - Maine,US_ME,2020-05-31,C6,Stay at home requirements,1,1
US - Maine,US_ME,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Maine,US_ME,2020-03-16,C7,Restrictions on internal movement,1,1
US - Maine,US_ME,2020-04-03,C7,Restrictions on internal movement,2,1
US - Maine,US_ME,2020-01-01,C8,International travel controls,0,NA
US - Maine,US_ME,2020-02-02,C8,International travel controls,2,NA
US - Maine,US_ME,2020-03-02,C8,International travel controls,3,NA
US - Maine,US_ME,2020-01-01,H1,Public information campaigns,0,NA
US - Maine,US_ME,2020-02-10,H1,Public information campaigns,1,1
US - Maine,US_ME,2020-02-27,H1,Public information campaigns,2,1
US - Maine,US_ME,2020-01-01,H2,Testing policy,0,NA
US - Maine,US_ME,2020-01-21,H2,Testing policy,1,NA
US - Maine,US_ME,2020-05-18,H2,Testing policy,2,NA
US - Maine,US_ME,2020-07-20,H2,Testing policy,3,NA
US - Maine,US_ME,2020-01-01,H3,Contact tracing,0,NA
US - Maine,US_ME,2020-01-21,H3,Contact tracing,1,NA
US - Maine,US_ME,2020-06-01,H3,Contact tracing,2,NA
US - Maryland,US_MD,2020-01-01,C1,School closing,0,NA
US - Maryland,US_MD,2020-03-13,C1,School closing,1,1
US - Maryland,US_MD,2020-03-16,C1,School closing,2,1
US - Maryland,US_MD,2020-03-19,C1,School closing,3,1
US - Maryland,US_MD,2020-06-10,C1,School closing,3,0
US - Maryland,US_MD,2020-08-31,C1,School closing,2,1
US - Maryland,US_MD,2020-01-01,C2,Workplace closing,0,NA
US - Maryland,US_MD,2020-03-12,C2,Workplace closing,1,1
US - Maryland,US_MD,2020-03-16,C2,Workplace closing,2,1
US - Maryland,US_MD,2020-03-23,C2,Workplace closing,3,1
US - Maryland,US_MD,2020-05-14,C2,Workplace closing,3,0
US - Maryland,US_MD,2020-06-15,C2,Workplace closing,2,0
US - Maryland,US_MD,2020-06-29,C2,Workplace closing,1,1
US - Maryland,US_MD,2020-01-01,C3,Cancel public events,0,NA
US - Maryland,US_MD,2020-03-12,C3,Cancel public events,2,1
US - Maryland,US_MD,2020-06-15,C3,Cancel public events,2,0
US - Maryland,US_MD,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Maryland,US_MD,2020-03-12,C4,Restrictions on gatherings,2,1
US - Maryland,US_MD,2020-03-16,C4,Restrictions on gatherings,3,1
US - Maryland,US_MD,2020-03-19,C4,Restrictions on gatherings,4,1
US - Maryland,US_MD,2020-06-15,C4,Restrictions on gatherings,4,0
US - Maryland,US_MD,2020-06-29,C4,Restrictions on gatherings,3,0
US - Maryland,US_MD,2020-01-01,C5,Close public transport,0,NA
US - Maryland,US_MD,2020-03-18,C5,Close public transport,1,1
US - Maryland,US_MD,2020-04-06,C5,Close public transport,2,1
US - Maryland,US_MD,2020-06-08,C5,Close public transport,1,1
US - Maryland,US_MD,2020-07-27,C5,Close public transport,0,NA
US - Maryland,US_MD,2020-01-01,C6,Stay at home requirements,0,NA
US - Maryland,US_MD,2020-03-30,C6,Stay at home requirements,2,1
US - Maryland,US_MD,2020-05-14,C6,Stay at home requirements,2,0
US - Maryland,US_MD,2020-06-01,C6,Stay at home requirements,1,1
US - Maryland,US_MD,2020-08-21,C6,Stay at home requirements,1,0
US - Maryland,US_MD,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Maryland,US_MD,2020-03-16,C7,Restrictions on internal movement,1,1
US - Maryland,US_MD,2020-03-30,C7,Restrictions on internal movement,2,1
US - Maryland,US_MD,2020-05-14,C7,Restrictions on internal movement,2,0
US - Maryland,US_MD,2020-06-01,C7,Restrictions on internal movement,1,1
US - Maryland,US_MD,2020-01-01,C8,International travel controls,0,NA
US - Maryland,US_MD,2020-02-02,C8,International travel controls,2,NA
US - Maryland,US_MD,2020-03-02,C8,International travel controls,3,NA
US - Maryland,US_MD,2020-01-01,H1,Public information campaigns,0,NA
US - Maryland,US_MD,2020-03-02,H1,Public information campaigns,1,1
US - Maryland,US_MD,2020-03-14,H1,Public information campaigns,2,1
US - Maryland,US_MD,2020-01-01,H2,Testing policy,0,NA
US - Maryland,US_MD,2020-01-21,H2,Testing policy,1,NA
US - Maryland,US_MD,2020-05-29,H2,Testing policy,3,NA
US - Maryland,US_MD,2020-01-01,H3,Contact tracing,0,NA
US - Maryland,US_MD,2020-01-21,H3,Contact tracing,1,NA
US - Maryland,US_MD,2020-07-21,H3,Contact tracing,2,NA
US - Massachusetts,US_MA,2020-01-01,C1,School closing,0,NA
US - Massachusetts,US_MA,2020-03-12,C1,School closing,2,0
US - Massachusetts,US_MA,2020-03-17,C1,School closing,2,1
US - Massachusetts,US_MA,2020-03-23,C1,School closing,3,1
US - Massachusetts,US_MA,2020-06-08,C1,School closing,3,0
US - Massachusetts,US_MA,2020-01-01,C2,Workplace closing,0,NA
US - Massachusetts,US_MA,2020-03-12,C2,Workplace closing,1,1
US - Massachusetts,US_MA,2020-03-24,C2,Workplace closing,3,1
US - Massachusetts,US_MA,2020-06-01,C2,Workplace closing,2,1
US - Massachusetts,US_MA,2020-01-01,C3,Cancel public events,0,NA
US - Massachusetts,US_MA,2020-03-13,C3,Cancel public events,2,1
US - Massachusetts,US_MA,2020-07-06,C3,Cancel public events,1,1
US - Massachusetts,US_MA,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Massachusetts,US_MA,2020-03-13,C4,Restrictions on gatherings,2,1
US - Massachusetts,US_MA,2020-03-17,C4,Restrictions on gatherings,3,1
US - Massachusetts,US_MA,2020-03-24,C4,Restrictions on gatherings,4,1
US - Massachusetts,US_MA,2020-05-18,C4,Restrictions on gatherings,3,1
US - Massachusetts,US_MA,2020-01-01,C5,Close public transport,0,NA
US - Massachusetts,US_MA,2020-03-27,C5,Close public transport,1,0
US - Massachusetts,US_MA,2020-01-01,C6,Stay at home requirements,0,NA
US - Massachusetts,US_MA,2020-03-24,C6,Stay at home requirements,1,1
US - Massachusetts,US_MA,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Massachusetts,US_MA,2020-03-16,C7,Restrictions on internal movement,1,1
US - Massachusetts,US_MA,2020-01-01,C8,International travel controls,0,NA
US - Massachusetts,US_MA,2020-02-02,C8,International travel controls,2,NA
US - Massachusetts,US_MA,2020-03-02,C8,International travel controls,3,NA
US - Massachusetts,US_MA,2020-01-01,H1,Public information campaigns,0,NA
US - Massachusetts,US_MA,2020-03-04,H1,Public information campaigns,1,1
US - Massachusetts,US_MA,2020-03-13,H1,Public information campaigns,2,1
US - Massachusetts,US_MA,2020-01-01,H2,Testing policy,0,NA
US - Massachusetts,US_MA,2020-01-21,H2,Testing policy,1,NA
US - Massachusetts,US_MA,2020-04-02,H2,Testing policy,2,NA
US - Massachusetts,US_MA,2020-07-10,H2,Testing policy,3,NA
US - Massachusetts,US_MA,2020-01-01,H3,Contact tracing,0,NA
US - Massachusetts,US_MA,2020-01-21,H3,Contact tracing,1,NA
US - Massachusetts,US_MA,2020-04-12,H3,Contact tracing,2,NA
US - Michigan,US_MI,2020-01-01,C1,School closing,0,NA
US - Michigan,US_MI,2020-03-13,C1,School closing,1,1
US - Michigan,US_MI,2020-03-16,C1,School closing,3,1
US - Michigan,US_MI,2020-08-31,C1,School closing,2,1
US - Michigan,US_MI,2020-01-01,C2,Workplace closing,0,NA
US - Michigan,US_MI,2020-03-12,C2,Workplace closing,1,1
US - Michigan,US_MI,2020-03-16,C2,Workplace closing,2,1
US - Michigan,US_MI,2020-03-24,C2,Workplace closing,3,1
US - Michigan,US_MI,2020-04-24,C2,Workplace closing,2,1
US - Michigan,US_MI,2020-06-05,C2,Workplace closing,1,1
US - Michigan,US_MI,2020-07-01,C2,Workplace closing,2,0
US - Michigan,US_MI,2020-07-31,C2,Workplace closing,2,1
US - Michigan,US_MI,2020-01-01,C3,Cancel public events,0,NA
US - Michigan,US_MI,2020-03-11,C3,Cancel public events,1,1
US - Michigan,US_MI,2020-03-16,C3,Cancel public events,2,1
US - Michigan,US_MI,2020-06-05,C3,Cancel public events,1,1
US - Michigan,US_MI,2020-08-03,C3,Cancel public events,2,0
US - Michigan,US_MI,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Michigan,US_MI,2020-03-13,C4,Restrictions on gatherings,2,1
US - Michigan,US_MI,2020-03-17,C4,Restrictions on gatherings,3,1
US - Michigan,US_MI,2020-03-24,C4,Restrictions on gatherings,4,1
US - Michigan,US_MI,2020-06-01,C4,Restrictions on gatherings,3,1
US - Michigan,US_MI,2020-06-05,C4,Restrictions on gatherings,2,1
US - Michigan,US_MI,2020-07-31,C4,Restrictions on gatherings,4,1
US - Michigan,US_MI,2020-08-03,C4,Restrictions on gatherings,4,0
US - Michigan,US_MI,2020-01-01,C5,Close public transport,0,NA
US - Michigan,US_MI,2020-03-17,C5,Close public transport,1,0
US - Michigan,US_MI,2020-01-01,C6,Stay at home requirements,0,NA
US - Michigan,US_MI,2020-03-11,C6,Stay at home requirements,1,1
US - Michigan,US_MI,2020-03-24,C6,Stay at home requirements,2,1
US - Michigan,US_MI,2020-05-18,C6,Stay at home requirements,2,0
US - Michigan,US_MI,2020-05-21,C6,Stay at home requirements,1,1
US - Michigan,US_MI,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Michigan,US_MI,2020-03-16,C7,Restrictions on internal movement,1,1
US - Michigan,US_MI,2020-03-24,C7,Restrictions on internal movement,2,1
US - Michigan,US_MI,2020-06-01,C7,Restrictions on internal movement,1,1
US - Michigan,US_MI,2020-01-01,C8,International travel controls,0,NA
US - Michigan,US_MI,2020-01-28,C8,International travel controls,1,NA
US - Michigan,US_MI,2020-02-02,C8,International travel controls,2,NA
US - Michigan,US_MI,2020-03-02,C8,International travel controls,3,NA
US - Michigan,US_MI,2020-01-01,H1,Public information campaigns,0,NA
US - Michigan,US_MI,2020-01-24,H1,Public information campaigns,1,1
US - Michigan,US_MI,2020-03-12,H1,Public information campaigns,2,1
US - Michigan,US_MI,2020-01-01,H2,Testing policy,0,NA
US - Michigan,US_MI,2020-01-21,H2,Testing policy,1,NA
US - Michigan,US_MI,2020-04-14,H2,Testing policy,2,NA
US - Michigan,US_MI,2020-05-26,H2,Testing policy,3,NA
US - Michigan,US_MI,2020-01-01,H3,Contact tracing,0,NA
US - Michigan,US_MI,2020-01-21,H3,Contact tracing,1,NA
US - Minnesota,US_MN,2020-01-01,C1,School closing,0,NA
US - Minnesota,US_MN,2020-03-13,C1,School closing,1,1
US - Minnesota,US_MN,2020-03-18,C1,School closing,3,1
US - Minnesota,US_MN,2020-05-12,C1,School closing,3,0
US - Minnesota,US_MN,2020-01-01,C2,Workplace closing,0,NA
US - Minnesota,US_MN,2020-03-12,C2,Workplace closing,1,1
US - Minnesota,US_MN,2020-03-17,C2,Workplace closing,2,1
US - Minnesota,US_MN,2020-03-27,C2,Workplace closing,3,1
US - Minnesota,US_MN,2020-05-04,C2,Workplace closing,2,1
US - Minnesota,US_MN,2020-06-10,C2,Workplace closing,1,1
US - Minnesota,US_MN,2020-01-01,C3,Cancel public events,0,NA
US - Minnesota,US_MN,2020-03-13,C3,Cancel public events,1,1
US - Minnesota,US_MN,2020-03-15,C3,Cancel public events,2,0
US - Minnesota,US_MN,2020-03-17,C3,Cancel public events,2,1
US - Minnesota,US_MN,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Minnesota,US_MN,2020-03-13,C4,Restrictions on gatherings,2,1
US - Minnesota,US_MN,2020-03-27,C4,Restrictions on gatherings,4,1
US - Minnesota,US_MN,2020-06-10,C4,Restrictions on gatherings,3,1
US - Minnesota,US_MN,2020-01-01,C5,Close public transport,0,NA
US - Minnesota,US_MN,2020-01-01,C6,Stay at home requirements,0,NA
US - Minnesota,US_MN,2020-03-13,C6,Stay at home requirements,1,1
US - Minnesota,US_MN,2020-03-27,C6,Stay at home requirements,2,1
US - Minnesota,US_MN,2020-05-18,C6,Stay at home requirements,1,1
US - Minnesota,US_MN,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Minnesota,US_MN,2020-03-13,C7,Restrictions on internal movement,1,1
US - Minnesota,US_MN,2020-03-27,C7,Restrictions on internal movement,2,1
US - Minnesota,US_MN,2020-04-08,C7,Restrictions on internal movement,1,1
US - Minnesota,US_MN,2020-01-01,C8,International travel controls,0,NA
US - Minnesota,US_MN,2020-01-29,C8,International travel controls,1,NA
US - Minnesota,US_MN,2020-02-02,C8,International travel controls,2,NA
US - Minnesota,US_MN,2020-03-02,C8,International travel controls,3,NA
US - Minnesota,US_MN,2020-01-01,H1,Public information campaigns,0,NA
US - Minnesota,US_MN,2020-01-24,H1,Public information campaigns,1,1
US - Minnesota,US_MN,2020-03-05,H1,Public information campaigns,2,1
US - Minnesota,US_MN,2020-01-01,H2,Testing policy,0,NA
US - Minnesota,US_MN,2020-01-20,H2,Testing policy,1,NA
US - Minnesota,US_MN,2020-04-23,H2,Testing policy,2,NA
US - Minnesota,US_MN,2020-01-01,H3,Contact tracing,0,NA
US - Minnesota,US_MN,2020-01-21,H3,Contact tracing,1,NA
US - Mississippi,US_MS,2020-01-01,C1,School closing,0,NA
US - Mississippi,US_MS,2020-03-13,C1,School closing,1,1
US - Mississippi,US_MS,2020-03-19,C1,School closing,3,1
US - Mississippi,US_MS,2020-08-04,C1,School closing,3,0
US - Mississippi,US_MS,2020-08-24,C1,School closing,2,0
US - Mississippi,US_MS,2020-01-01,C2,Workplace closing,0,NA
US - Mississippi,US_MS,2020-03-12,C2,Workplace closing,1,1
US - Mississippi,US_MS,2020-04-24,C2,Workplace closing,2,1
US - Mississippi,US_MS,2020-06-01,C2,Workplace closing,1,1
US - Mississippi,US_MS,2020-07-10,C2,Workplace closing,2,0
US - Mississippi,US_MS,2020-08-14,C2,Workplace closing,1,1
US - Mississippi,US_MS,2020-01-01,C3,Cancel public events,0,NA
US - Mississippi,US_MS,2020-03-15,C3,Cancel public events,1,1
US - Mississippi,US_MS,2020-04-03,C3,Cancel public events,2,1
US - Mississippi,US_MS,2020-06-01,C3,Cancel public events,1,1
US - Mississippi,US_MS,2020-07-10,C3,Cancel public events,1,0
US - Mississippi,US_MS,2020-08-14,C3,Cancel public events,1,1
US - Mississippi,US_MS,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Mississippi,US_MS,2020-04-03,C4,Restrictions on gatherings,4,1
US - Mississippi,US_MS,2020-06-01,C4,Restrictions on gatherings,3,1
US - Mississippi,US_MS,2020-07-10,C4,Restrictions on gatherings,4,0
US - Mississippi,US_MS,2020-07-24,C4,Restrictions on gatherings,4,1
US - Mississippi,US_MS,2020-01-01,C5,Close public transport,0,NA
US - Mississippi,US_MS,2020-03-11,C5,Close public transport,1,1
US - Mississippi,US_MS,2020-07-16,C5,Close public transport,0,NA
US - Mississippi,US_MS,2020-01-01,C6,Stay at home requirements,0,NA
US - Mississippi,US_MS,2020-04-03,C6,Stay at home requirements,2,1
US - Mississippi,US_MS,2020-06-01,C6,Stay at home requirements,1,1
US - Mississippi,US_MS,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Mississippi,US_MS,2020-03-16,C7,Restrictions on internal movement,1,1
US - Mississippi,US_MS,2020-01-01,C8,International travel controls,0,NA
US - Mississippi,US_MS,2020-02-02,C8,International travel controls,2,NA
US - Mississippi,US_MS,2020-03-02,C8,International travel controls,3,NA
US - Mississippi,US_MS,2020-01-01,H1,Public information campaigns,0,NA
US - Mississippi,US_MS,2020-03-11,H1,Public information campaigns,2,1
US - Mississippi,US_MS,2020-01-01,H2,Testing policy,0,NA
US - Mississippi,US_MS,2020-01-21,H2,Testing policy,1,NA
US - Mississippi,US_MS,2020-01-01,H3,Contact tracing,0,NA
US - Mississippi,US_MS,2020-01-21,H3,Contact tracing,1,NA
US - Mississippi,US_MS,2020-07-16,H3,Contact tracing,2,NA
US - Missouri,US_MO,2020-01-01,C1,School closing,0,NA
US - Missouri,US_MO,2020-03-13,C1,School closing,1,1
US - Missouri,US_MO,2020-03-17,C1,School closing,3,0
US - Missouri,US_MO,2020-03-24,C1,School closing,3,1
US - Missouri,US_MO,2020-06-17,C1,School closing,3,0
US - Missouri,US_MO,2020-08-24,C1,School closing,2,0
US - Missouri,US_MO,2020-01-01,C2,Workplace closing,0,NA
US - Missouri,US_MO,2020-03-12,C2,Workplace closing,1,1
US - Missouri,US_MO,2020-04-06,C2,Workplace closing,3,1
US - Missouri,US_MO,2020-05-04,C2,Workplace closing,2,0
US - Missouri,US_MO,2020-06-15,C2,Workplace closing,1,0
US - Missouri,US_MO,2020-01-01,C3,Cancel public events,0,NA
US - Missouri,US_MO,2020-03-13,C3,Cancel public events,2,0
US - Missouri,US_MO,2020-03-21,C3,Cancel public events,2,1
US - Missouri,US_MO,2020-05-04,C3,Cancel public events,2,0
US - Missouri,US_MO,2020-06-22,C3,Cancel public events,1,0
US - Missouri,US_MO,2020-08-17,C3,Cancel public events,2,0
US - Missouri,US_MO,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Missouri,US_MO,2020-03-13,C4,Restrictions on gatherings,2,0
US - Missouri,US_MO,2020-03-15,C4,Restrictions on gatherings,3,0
US - Missouri,US_MO,2020-03-20,C4,Restrictions on gatherings,4,0
US - Missouri,US_MO,2020-03-21,C4,Restrictions on gatherings,4,1
US - Missouri,US_MO,2020-05-04,C4,Restrictions on gatherings,4,0
US - Missouri,US_MO,2020-06-29,C4,Restrictions on gatherings,0,NA
US - Missouri,US_MO,2020-07-31,C4,Restrictions on gatherings,3,0
US - Missouri,US_MO,2020-01-01,C5,Close public transport,0,NA
US - Missouri,US_MO,2020-01-01,C6,Stay at home requirements,0,NA
US - Missouri,US_MO,2020-03-23,C6,Stay at home requirements,2,0
US - Missouri,US_MO,2020-04-06,C6,Stay at home requirements,2,1
US - Missouri,US_MO,2020-05-04,C6,Stay at home requirements,2,0
US - Missouri,US_MO,2020-05-19,C6,Stay at home requirements,1,1
US - Missouri,US_MO,2020-06-16,C6,Stay at home requirements,1,0
US - Missouri,US_MO,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Missouri,US_MO,2020-03-16,C7,Restrictions on internal movement,1,1
US - Missouri,US_MO,2020-06-16,C7,Restrictions on internal movement,1,0
US - Missouri,US_MO,2020-01-01,C8,International travel controls,0,NA
US - Missouri,US_MO,2020-02-02,C8,International travel controls,2,NA
US - Missouri,US_MO,2020-03-02,C8,International travel controls,3,NA
US - Missouri,US_MO,2020-01-01,H1,Public information campaigns,0,NA
US - Missouri,US_MO,2020-01-22,H1,Public information campaigns,1,1
US - Missouri,US_MO,2020-03-16,H1,Public information campaigns,2,1
US - Missouri,US_MO,2020-01-01,H2,Testing policy,0,NA
US - Missouri,US_MO,2020-01-21,H2,Testing policy,1,NA
US - Missouri,US_MO,2020-05-21,H2,Testing policy,2,NA
US - Missouri,US_MO,2020-01-01,H3,Contact tracing,0,NA
US - Missouri,US_MO,2020-01-21,H3,Contact tracing,1,NA
US - Missouri,US_MO,2020-08-05,H3,Contact tracing,2,NA
US - Montana,US_MT,2020-01-01,C1,School closing,0,NA
US - Montana,US_MT,2020-03-13,C1,School closing,1,1
US - Montana,US_MT,2020-03-15,C1,School closing,2,1
US - Montana,US_MT,2020-03-23,C1,School closing,3,1
US - Montana,US_MT,2020-05-07,C1,School closing,3,0
US - Montana,US_MT,2020-08-17,C1,School closing,2,0
US - Montana,US_MT,2020-08-24,C1,School closing,0,NA
US - Montana,US_MT,2020-01-01,C2,Workplace closing,0,NA
US - Montana,US_MT,2020-03-12,C2,Workplace closing,1,1
US - Montana,US_MT,2020-03-16,C2,Workplace closing,2,0
US - Montana,US_MT,2020-03-20,C2,Workplace closing,2,1
US - Montana,US_MT,2020-03-28,C2,Workplace closing,3,1
US - Montana,US_MT,2020-04-27,C2,Workplace closing,2,1
US - Montana,US_MT,2020-06-01,C2,Workplace closing,1,1
US - Montana,US_MT,2020-01-01,C3,Cancel public events,0,NA
US - Montana,US_MT,2020-03-15,C3,Cancel public events,1,1
US - Montana,US_MT,2020-03-28,C3,Cancel public events,2,1
US - Montana,US_MT,2020-06-01,C3,Cancel public events,1,1
US - Montana,US_MT,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Montana,US_MT,2020-03-15,C4,Restrictions on gatherings,3,1
US - Montana,US_MT,2020-03-24,C4,Restrictions on gatherings,4,1
US - Montana,US_MT,2020-06-01,C4,Restrictions on gatherings,3,1
US - Montana,US_MT,2020-01-01,C5,Close public transport,0,NA
US - Montana,US_MT,2020-03-16,C5,Close public transport,1,0
US - Montana,US_MT,2020-01-01,C6,Stay at home requirements,0,NA
US - Montana,US_MT,2020-03-27,C6,Stay at home requirements,2,0
US - Montana,US_MT,2020-03-28,C6,Stay at home requirements,2,1
US - Montana,US_MT,2020-04-25,C6,Stay at home requirements,2,0
US - Montana,US_MT,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Montana,US_MT,2020-03-16,C7,Restrictions on internal movement,1,1
US - Montana,US_MT,2020-01-01,C8,International travel controls,0,NA
US - Montana,US_MT,2020-02-02,C8,International travel controls,2,NA
US - Montana,US_MT,2020-03-02,C8,International travel controls,3,NA
US - Montana,US_MT,2020-01-01,H1,Public information campaigns,0,NA
US - Montana,US_MT,2020-02-25,H1,Public information campaigns,2,0
US - Montana,US_MT,2020-03-05,H1,Public information campaigns,2,1
US - Montana,US_MT,2020-01-01,H2,Testing policy,0,NA
US - Montana,US_MT,2020-01-21,H2,Testing policy,1,NA
US - Montana,US_MT,2020-03-23,H2,Testing policy,2,NA
US - Montana,US_MT,2020-06-06,H2,Testing policy,3,NA
US - Montana,US_MT,2020-07-23,H2,Testing policy,2,NA
US - Montana,US_MT,2020-07-29,H2,Testing policy,3,NA
US - Montana,US_MT,2020-01-01,H3,Contact tracing,0,NA
US - Montana,US_MT,2020-01-21,H3,Contact tracing,1,NA
US - Montana,US_MT,2020-03-19,H3,Contact tracing,2,NA
US - Nebraska,US_NE,2020-01-01,C1,School closing,0,NA
US - Nebraska,US_NE,2020-03-13,C1,School closing,1,0
US - Nebraska,US_NE,2020-03-14,C1,School closing,2,0
US - Nebraska,US_NE,2020-04-01,C1,School closing,2,1
US - Nebraska,US_NE,2020-04-08,C1,School closing,3,0
US - Nebraska,US_NE,2020-06-01,C1,School closing,2,0
US - Nebraska,US_NE,2020-01-01,C2,Workplace closing,0,NA
US - Nebraska,US_NE,2020-03-12,C2,Workplace closing,1,1
US - Nebraska,US_NE,2020-03-19,C2,Workplace closing,2,0
US - Nebraska,US_NE,2020-04-04,C2,Workplace closing,2,1
US - Nebraska,US_NE,2020-06-01,C2,Workplace closing,2,0
US - Nebraska,US_NE,2020-06-22,C2,Workplace closing,1,1
US - Nebraska,US_NE,2020-07-17,C2,Workplace closing,1,0
US - Nebraska,US_NE,2020-01-01,C3,Cancel public events,0,NA
US - Nebraska,US_NE,2020-03-13,C3,Cancel public events,1,1
US - Nebraska,US_NE,2020-03-16,C3,Cancel public events,2,1
US - Nebraska,US_NE,2020-07-17,C3,Cancel public events,2,0
US - Nebraska,US_NE,2020-01-01,C4,Restrictions on gatherings,0,NA
US - Nebraska,US_NE,2020-03-19,C4,Restrictions on gatherings,4,0
US - Nebraska,US_NE,2020-04-04,C4,Restrictions on gatherings,4,1
US - Nebraska,US_NE,2020-06-01,C4,Restrictions on gatherings,4,0
US - Nebraska,US_NE,2020-06-22,C4,Restrictions on gatherings,3,0
US - Nebraska,US_NE,2020-07-06,C4,Restrictions on gatherings,1,1
US - Nebraska,US_NE,2020-07-14,C4,Restrictions on gatherings,1,0
US - Nebraska,US_NE,2020-01-01,C5,Close public transport,0,NA
US - Nebraska,US_NE,2020-03-17,C5,Close public transport,1,0
US - Nebraska,US_NE,2020-03-25,C5,Close public transport,1,1
US - Nebraska,US_NE,2020-01-01,C6,Stay at home requirements,0,NA
US - Nebraska,US_NE,2020-04-03,C6,Stay at home requirements,1,1
US - Nebraska,US_NE,2020-01-01,C7,Restrictions on internal movement,0,NA
US - Nebraska,US_NE,2020-03-16,C7,Restrictions on internal movement,1,1
US - Nebraska,US_NE,2020-01-01,C8,International travel controls,0,NA
US - Nebraska,US_NE,2020-02-02,C8,International travel controls,2,NA
US - Nebraska,US_NE,2020-03-02,C8,International travel controls,3,NA
US - Nebraska,US_NE,2020-01-01,H1,Public information campaigns,0,NA
US - Nebraska,US_NE,2020-01-27,H1,Public information campaigns,1,1
US - Nebraska,US_NE,2020-03-16,H1,Public information campaigns,2,1
US - Nebraska,US_NE,2020-01-01,H2,Testing policy,0,NA
US - Nebraska,US_NE,2020-01-21,H2,Testing policy,1,NA
US - Nebraska,US_NE,2020-05-12,H2,Testing policy,2,NA
US - Nebraska,US_NE,2020-06-01,H2,Testing policy,3,NA
US - Nebraska,US_NE,2020-01-01,H3,Contact tracing,0,NA
US - Nebraska,US_NE,2020-01-21,H3,Contact tracing,1,NA
US - Nevada,US_NV,2020-01-01,C1,School closing,0,NA
US - Nevada,US_NV,2020-03-13,C1,School closing,1,1
US - Nevada,US_NV,2020-03-16,C1,School closing,2,1
US - Nevada,US_NV,2020-03-18,C1,School closing,3,1
US - Nevada,US_NV,2020-06-09,C1,School closing,3,0
US - Nevada,US_NV,2020-07-01,C1,School closing,2,0
US - Nevada,US_NV,2020-01-01,C2,Workplace closing,0,NA
US - Nevada,US_NV,2020-03-12,C2,Workplace closing,1,1
US - Nevada,US_NV,2020-03-17,C2,Workplace closing,2,1
US - Nevada,US_NV,2020-03-20,C2,Workplace closing,3,1
